[2026-02-10T20:09:57.391+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-10T20:09:57.427+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_banking.load_snowflake scheduled__2026-02-10T20:05:00+00:00 [queued]>
[2026-02-10T20:09:57.437+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_banking.load_snowflake scheduled__2026-02-10T20:05:00+00:00 [queued]>
[2026-02-10T20:09:57.438+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-10T20:09:57.454+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2026-02-10 20:05:00+00:00
[2026-02-10T20:09:57.465+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake_banking', 'load_snowflake', 'scheduled__2026-02-10T20:05:00+00:00', '--job-id', '10', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake_dag.py', '--cfg-path', '/tmp/tmpeb681ac5']
[2026-02-10T20:09:57.468+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=8325) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-10T20:09:57.468+0000] {standard_task_runner.py:91} INFO - Job 10: Subtask load_snowflake
[2026-02-10T20:09:57.470+0000] {standard_task_runner.py:64} INFO - Started process 8345 to run task
[2026-02-10T20:09:57.558+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake_banking.load_snowflake scheduled__2026-02-10T20:05:00+00:00 [running]> on host f0a140ed2a8b
[2026-02-10T20:09:57.665+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake_banking' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2026-02-10T20:05:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-10T20:05:00+00:00'
[2026-02-10T20:09:57.666+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-10T20:09:57.689+0000] {connection.py:611} INFO - Snowflake Connector for Python Version: 4.2.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2026-02-10T20:09:57.691+0000] {connection.py:1695} INFO - Connecting to GLOBAL Snowflake domain
[2026-02-10T20:10:00.146+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143600462546.parquet -> @customers stage
[2026-02-10T20:10:00.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143600602074.parquet -> @customers stage
[2026-02-10T20:10:00.585+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143600771751.parquet -> @customers stage
[2026-02-10T20:10:00.804+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143600908509.parquet -> @customers stage
[2026-02-10T20:10:01.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143601055323.parquet -> @customers stage
[2026-02-10T20:10:01.250+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143601187796.parquet -> @customers stage
[2026-02-10T20:10:01.497+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143601346724.parquet -> @customers stage
[2026-02-10T20:10:01.740+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143604973951.parquet -> @customers stage
[2026-02-10T20:10:01.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605095369.parquet -> @customers stage
[2026-02-10T20:10:02.262+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605228367.parquet -> @customers stage
[2026-02-10T20:10:02.495+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605340396.parquet -> @customers stage
[2026-02-10T20:10:02.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605446187.parquet -> @customers stage
[2026-02-10T20:10:03.123+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605560574.parquet -> @customers stage
[2026-02-10T20:10:03.283+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143605712366.parquet -> @customers stage
[2026-02-10T20:10:03.456+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143609435009.parquet -> @customers stage
[2026-02-10T20:10:03.620+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143609572388.parquet -> @customers stage
[2026-02-10T20:10:03.787+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143609725024.parquet -> @customers stage
[2026-02-10T20:10:03.943+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143609859316.parquet -> @customers stage
[2026-02-10T20:10:04.171+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143610019745.parquet -> @customers stage
[2026-02-10T20:10:04.333+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143610165772.parquet -> @customers stage
[2026-02-10T20:10:04.577+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143610301645.parquet -> @customers stage
[2026-02-10T20:10:04.728+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143613870880.parquet -> @customers stage
[2026-02-10T20:10:04.881+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143613978301.parquet -> @customers stage
[2026-02-10T20:10:05.033+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143614106187.parquet -> @customers stage
[2026-02-10T20:10:05.208+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143614241552.parquet -> @customers stage
[2026-02-10T20:10:05.398+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143614342313.parquet -> @customers stage
[2026-02-10T20:10:05.608+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143614471506.parquet -> @customers stage
[2026-02-10T20:10:05.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143614580415.parquet -> @customers stage
[2026-02-10T20:10:05.996+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143619249487.parquet -> @customers stage
[2026-02-10T20:10:06.232+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143619426867.parquet -> @customers stage
[2026-02-10T20:10:06.425+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143619575933.parquet -> @customers stage
[2026-02-10T20:10:06.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143619769194.parquet -> @customers stage
[2026-02-10T20:10:06.772+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143619924079.parquet -> @customers stage
[2026-02-10T20:10:06.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143620118543.parquet -> @customers stage
[2026-02-10T20:10:07.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143620264809.parquet -> @customers stage
[2026-02-10T20:10:07.506+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_143625430641.parquet -> @customers stage
